UserID,FirstName,LastName,DateOfBirth,Sex,Street,City,LicensePlate,Married,NumberPets,Duration,Amount,InstallmentRatePercentage,ResidenceDuration,NumberExistingCredits,NumberPeopleMaintenance,OwnCar,ForeignWorker,CheckingAccountStatus.lt.0,CheckingAccountStatus.0.to.200,CheckingAccountStatus.gt.200,CheckingAccountStatus.none,CreditHistory.NoCredit.AllPaid,CreditHistory.ThisBank.AllPaid,CreditHistory.PaidDuly,CreditHistory.Delay,CreditHistory.Critical,Purpose.NewCar,Purpose.UsedCar,Purpose.Furniture.Equipment,Purpose.Radio.Television,Purpose.DomesticAppliance,Purpose.Repairs,Purpose.Education,Purpose.Vacation,Purpose.Retraining,Purpose.Business,Purpose.Other,OtherDebtorsGuarantors.None,OtherDebtorsGuarantors.CoApplicant,OtherDebtorsGuarantors.Guarantor,Property.RealEstate,Property.Insurance,Property.CarOther,Property.Unknown,OtherInstallmentPlans.Bank,OtherInstallmentPlans.Stores,OtherInstallmentPlans.None,Housing.Rent,Housing.Own,Housing.ForFree,Job.UnemployedUnskilled,Job.UnskilledResident,Job.SkilledEmployee,Job.Management.SelfEmp.HighlyQualified,EmploymentDuration,SavingsAccountBonds,BadCredit
138-40-6375,Joshua,Pacheco,1978-01-24,M,61675 Ramos Camp,East Jessetown,FRV4276,0.0,0.0,6,6091,1,4,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,3.0,0.0,1
063-04-9675,Katherine,Rodriguez,1998-04-09,F,889 Alvarez Walk Apt. 806,Ericmouth,PS6 9545,1.0,1.0,13,3782,2,4,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0.0,0.0,0
087-89-1074,Amanda,Hood,1997-01-04,F,905 Davis Key Suite 650,Lake Roberto,34HH9,1.0,1.0,15,2295,4,2,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1.0,289.0,1
331-74-1602,Sean,Wilson,1993-08-07,M,85076 Adams Square,North Judithbury,S96-AKM,0.0,2.0,24,7504,4,4,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,4.0,0.0,0
305-74-6587,Robert,Garcia,1991-01-08,M,7852 Cox Mews,North Judithbury,P 183440,0.0,1.0,10,2738,4,2,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,4.0,0.0,0
824-39-7093,Regina,Weber,1997-06-19,F,919 Nelson Port,Ericmouth,PNG 5148,1.0,1.0,24,10337,2,4,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0
874-99-7107,Mary,Edwards,1994-11-20,F,4987 Nicole Road Apt. 973,North Judithbury,48XO9,1.0,2.0,21,6478,1,4,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,7.0,0.0,0
881-09-3336,Timothy,Barber,1996-02-27,M,357 John Summit,Lake Chad,4Y665,1.0,1.0,18,5783,1,3,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0,945.0,0
207-21-4469,Ryan,Adams,1988-11-28,M,249 Richard Crescent Apt. 303,Ericmouth,660 OPR,0.0,2.0,18,7990,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,10.0,0.0,0
242-15-9355,Chad,Green,1983-11-03,M,820 Casey Centers Apt. 594,North Judithbury,162-NLV,0.0,1.0,10,7108,1,1,1,2,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0.0,0.0,0
261-76-0917,Morgan,Fitzpatrick,1978-10-16,F,1391 Murphy Prairie Suite 363,North Noahstad,DF 3476,1.0,1.0,15,2626,4,2,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1.0,0.0,0
036-95-0896,John,Brooks,1998-07-17,M,8673 Suarez Drive,North Judithbury,54P W09,0.0,2.0,13,1588,4,4,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0,0.0,0
843-97-3858,Melissa,Mccormick,1998-02-08,F,8645 Amanda Freeway,North Judithbury,06-M441,1.0,2.0,24,6764,1,4,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,,967.0,0
845-21-4276,Edward,Villarreal,1987-05-16,M,5604 Madeline Overpass,Lisatown,X61-NKW,0.0,1.0,6,3137,1,2,2,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2.0,353.0,0
812-41-7398,Jonathan,Bell,1990-05-03,M,0027 Aaron Flats Suite 591,East Jessetown,296 FHQ,0.0,0.0,9,2045,4,3,2,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,15.0,1988.0,1
204-34-2765,Karen,Moss,1997-10-11,F,95431 Richardson Lock Suite 930,North Judithbury,317 RUT,1.0,1.0,9,2225,1,4,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0,0.0,0
392-17-7067,Amber,Williamson,1993-02-26,F,15291 Jennifer Mews Suite 713,New Roberttown,447-GGZ,1.0,1.0,9,1726,1,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1.0,0.0,1
481-18-5297,Scott,Greene,1982-12-20,M,362 Sparks Burgs Suite 439,East Jill,97-HL10,0.0,1.0,18,5812,2,4,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,,15.0,0
727-96-0746,William,Sanders,1994-01-12,M,669 Jones Point,New Roberttown,7BKH599,0.0,1.0,12,11158,4,2,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,2.0,0.0,1
120-41-0724,Aaron,Wagner,1976-03-28,M,6528 Beverly Green Apt. 875,East Jessetown,215 8624,0.0,1.0,10,1309,4,4,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,11.0,673.0,0
874-85-7209,William,Porter,1997-09-07,M,564 Austin Trace Suite 856,East Jill,ZKX 728,0.0,2.0,24,2243,4,2,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0,0.0,1
505-15-2426,Anthony,Hernandez,1972-05-02,M,07427 Wilson Park,North Judithbury,877 OLW,0.0,2.0,12,4196,1,4,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,8.0,336.0,0
383-76-1738,Caleb,Davis,1994-07-18,M,28499 Brandy Avenue Apt. 613,North Judithbury,71-50416,0.0,2.0,36,8033,4,2,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,4.0,0.0,1
884-07-4636,Russell,Hernandez,1993-07-19,M,7749 Mark Cape,East Jessetown,TOK 923,1.0,2.0,12,1397,4,2,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,4.0,0.0,0
292-83-2526,Erica,Brown,1997-11-30,F,961 Scott Garden,Lake Roberto,61-03266,1.0,0.0,30,4331,4,4,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,4.0,0.0,1
093-97-6923,Bryan,Henry,1960-10-19,M,492 Wade Village Suite 837,North Judithbury,49-MP96,0.0,2.0,18,2230,4,4,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3.0,232.0,0
821-62-4922,Robert,Austin,1985-03-10,M,610 Mcpherson Springs Apt. 278,New Roberttown,UQC-4761,0.0,1.0,12,6118,2,3,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,8.0,102.0,0
600-11-8249,Brittany,Anderson,1985-03-13,F,86490 Samantha Passage Apt. 866,North Judithbury,OV-9454,1.0,0.0,12,4045,2,2,2,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,3.0,0.0,0
266-87-1743,Alan,Yang,2001-05-08,M,26016 Edwards Stream Suite 794,New Kellystad,2ZFG 19,1.0,0.0,6,3179,1,2,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,3.0,0.0,0
880-04-3429,Jeffrey,Smith,1997-04-11,M,02776 Turner Via Suite 641,North Judithbury,310 3EA,0.0,1.0,18,4451,4,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,,0.0,1
021-58-9589,John,Thomas,1985-06-08,M,8314 Hernandez Manors,New Roberttown,777 DFE,0.0,1.0,12,2776,2,4,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,7.0,0.0,0
732-08-8656,David,Phillips,1995-01-10,M,50166 Mclaughlin Ranch Suite 076,East Jill,QSX-973,0.0,0.0,18,6930,3,1,2,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,7.0,0.0,0
449-30-8318,Alicia,Ray,1998-11-05,F,6717 West Mews,North Judithbury,375 FJX,1.0,2.0,18,6570,1,4,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0.0,0.0,0
621-63-1654,Daniel,Stout,1979-12-10,M,724 Moyer Village Suite 729,Port Jesseville,1J 72232,0.0,0.0,36,6203,4,2,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,9.0,0.0,1
124-72-3672,Rebecca,Hahn,1982-03-23,F,3380 Michael Green Suite 228,Herrerafurt,ZCK6193,1.0,2.0,18,5402,2,4,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,7.0,0.0,0
172-81-1935,John,Chaney,1984-09-14,M,84289 Jasmine Mill Suite 119,East Jessetown,08Z DR1,0.0,2.0,36,5542,4,4,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,2.0,509.0,0
450-54-0108,Seth,Bartlett,1987-10-21,M,478 Oconnor Courts,Port Keith,ULK 213,0.0,0.0,18,10926,3,4,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,10.0,0.0,0
873-67-5928,Danielle,Lamb,1998-02-20,F,8214 Espinoza Mall Suite 328,Lake Roberto,32-6667Z,1.0,2.0,10,3863,1,3,2,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0,0.0,0
589-08-8517,Tony,Ramos,1958-09-30,M,811 Edwards Trail,New Roberttown,ZNB 602,0.0,1.0,60,24761,2,4,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,11.0,9.0,0
795-26-4941,Valerie,Barnes,1961-02-25,F,550 Mccullough Ridge Apt. 673,East Jill,756 TZT,1.0,1.0,60,26608,3,4,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,15.0,180.0,1
853-39-6927,Angela,Medina,1985-03-27,F,288 Lewis Pass Suite 852,East Jill,943 AZR,1.0,1.0,48,13833,2,4,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,6.0,0.0,1
825-96-9529,William,Rodriguez,1986-10-17,M,4851 Katherine Crossing,Lisatown,07-JS53,1.0,1.0,18,4176,2,3,2,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,,0.0,0
101-19-6975,Keith,Kline,1984-08-25,M,4492 Stone Gateway,North Judithbury,KQS G57,0.0,1.0,7,1523,3,4,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,11.0,467.0,0
599-64-6938,Ronald,Miller,1964-08-10,M,2737 Mike Pine,North Judithbury,SR6 Q4Y,0.0,0.0,36,25772,4,2,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,13.0,0.0,1
379-16-9857,Whitney,Barker,1969-02-05,F,622 Todd Mount Apt. 881,East Jill,GOP 028,1.0,0.0,6,652,4,4,2,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,2.0,295.0,0
050-40-4645,Samuel,Rodriguez,1981-11-03,M,408 David Inlet Suite 447,New Roberttown,2296,0.0,1.0,20,3982,4,4,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,6.0,302.0,0
684-58-2441,Cindy,Fuentes,1984-05-19,F,18510 Olson Inlet Suite 567,Lake Chad,2TE 877,1.0,2.0,18,23357,3,4,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,,0.0,1
088-25-8878,Sharon,Nguyen,1996-04-28,F,3658 Susan Mills Suite 120,North Judithbury,481 8UZ,1.0,1.0,22,2309,4,4,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,4.0,579.0,0
412-76-0738,Kenneth,Brown,1994-07-06,M,8018 Suzanne Harbor,North Noahstad,9H 71895,0.0,2.0,12,2394,4,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0,0.0,0
418-87-2773,John,Peck,1996-04-18,M,2608 Reyes Course Apt. 182,Jacquelineland,124EFI,0.0,2.0,30,7690,2,2,2,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,4.0,246.0,0
243-64-8334,Amy,Woodward,1996-10-15,F,04615 Robert Islands,Ramirezstad,MD0 3399,1.0,2.0,18,4028,2,1,2,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,3.0,0.0,0
253-98-9089,Nicole,Cruz,2000-10-25,F,0578 Jones Burgs,North Judithbury,3-04891U,1.0,2.0,18,2027,4,2,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0,194.0,0
001-08-7901,Matthew,Martinez,1980-09-14,M,1832 Fernandez Extension Apt. 868,New Roberttown,79-BA42,0.0,1.0,18,13273,4,4,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,,0.0,0
626-65-5216,Donald,King,1993-07-14,M,3984 Evan Place Apt. 416,East Jill,DEX-8463,0.0,2.0,15,4187,2,4,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2.0,821.0,0
714-91-8012,Stacey,Dougherty,1995-03-01,F,743 Peterson Mount Suite 020,Herrerafurt,02P A68,1.0,2.0,9,2608,3,2,2,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,4.0,0.0,0
380-25-7284,Phillip,Medina,1991-07-28,M,071 Stanton Lane,East Jill,62L 017,1.0,1.0,18,3276,2,2,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1.0,0.0,0
201-82-6490,Alexandra,Paul,2001-10-21,F,531 Stokes Forges Apt. 750,East Jessetown,930PW,1.0,1.0,12,1769,1,4,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,1749.0,0
259-88-9177,Brian,Ramirez,1983-01-28,M,83999 Cameron Crossroad Apt. 249,North Judithbury,0Q 8X9ZIG,0.0,0.0,36,5848,2,4,1,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,6.0,0.0,0
460-41-0085,Sonya,Smith,1990-07-10,F,056 Hill Springs Suite 758,North Judithbury,3-0468B,1.0,2.0,6,3523,1,4,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,7.0,0.0,0
443-04-9709,James,Cook,1990-12-12,M,361 James Isle,East Jessetown,107 CUU,0.0,0.0,9,4331,2,3,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,,0.0,0
035-49-5133,Robert,Mcconnell,1990-01-25,M,17350 Stone Freeway Apt. 997,East Jill,7-9110D,0.0,2.0,39,21168,2,3,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,6.0,371.0,0
771-53-3820,Stefanie,Steele,1966-01-18,F,70496 Curtis Centers,Lake Debra,BJM-619,1.0,1.0,12,4640,3,4,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,,0.0,0
198-14-1683,Sean,Cobb,1975-12-27,M,6769 Matthew Spring,New Roberttown,7859,1.0,1.0,36,4226,3,2,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,4.0,0.0,0
131-40-9577,Adam,Reeves,1975-08-15,M,284 Fisher Stream,Lake Debra,O32-00F,0.0,2.0,12,2201,1,1,2,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,12.0,0.0,1
839-72-0895,Jessica,Moyer,1979-02-15,F,9822 Parker Junctions Suite 508,New Roberttown,0VV E38,1.0,1.0,24,2729,4,1,2,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1.0,1144.0,0
344-79-4910,Javier,Gonzalez,1982-10-23,M,315 Elizabeth Square,Ericmouth,OTW 599,1.0,2.0,18,2651,3,4,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0,0.0,0
031-72-1888,Jason,Martin,1992-07-18,M,73033 Hanson Garden Suite 563,North Judithbury,FA1 L5A,1.0,1.0,18,3397,4,4,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,3.0,92.0,0
022-87-2249,Charles,Alexander,1994-04-30,M,03342 Nicole Stravenue Apt. 583,Lake Chad,KGA 241,0.0,0.0,24,15566,2,2,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,1
122-19-2143,James,Cobb,1994-09-11,M,3473 Pacheco Shore,Ericmouth,ZQZ 961,0.0,2.0,14,1444,4,2,2,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1.0,0.0,0
645-36-2072,Robert,Lee,1978-03-04,M,559 Rowland Gardens Apt. 993,North Judithbury,JZE-530,0.0,1.0,18,5218,4,4,1,2,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,11.0,598.0,0
733-64-7763,Samuel,Schmitt,1999-05-13,M,17912 Potter Rue Suite 787,North Judithbury,KKW 587,1.0,2.0,24,3670,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0.0,0.0,1
770-11-4835,Derrick,Morales,1978-05-28,M,33736 Kevin Lane,East Jill,481 2FL,0.0,0.0,24,3955,4,4,2,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,5.0,482.0,0
184-57-3831,Jeremy,Bell,1995-05-14,M,8956 Mcdonald Lodge,North Judithbury,460 ZPK,1.0,2.0,15,1895,4,2,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0,0.0,0
202-87-5395,Derek,Jones,1994-11-11,M,8881 House Courts,East Jill,C83 5LB,0.0,1.0,24,5823,3,2,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,16.0,613.0,0
233-93-3439,David,Mcgee,1992-08-14,M,92840 Campbell Key Suite 690,Herrerafurt,U63-QYE,1.0,0.0,12,1690,4,2,3,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,7.0,965.0,1
756-02-8189,Kara,Black,2000-06-19,F,751 Singleton Meadow Suite 377,New Kellystad,ALE-924,1.0,1.0,24,3541,4,4,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,13.0,0.0,0
401-09-8758,Robert,Flowers,1987-02-11,M,66684 Matthews Port Apt. 225,Ramirezstad,999-663,0.0,0.0,33,13055,3,2,2,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,4.0,0.0,0
291-27-3819,James,Wells,1980-05-04,M,741 Damon Plaza Apt. 097,North Judithbury,2316,0.0,1.0,12,4126,4,2,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,,0.0,1
443-91-7779,Eddie,Warren,1981-01-23,M,58025 Myers Creek Apt. 867,Robinsonshire,234-CMG,0.0,0.0,10,2875,3,2,1,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1.0,620.0,0
041-95-1493,Caitlin,Andrews,1985-12-07,F,387 Harris Divide Suite 169,Herrerafurt,59Q 7779,1.0,0.0,24,2486,4,2,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,4.0,464.0,1
644-69-4783,Dwayne,Ibarra,1986-05-27,M,4692 Wright River Suite 762,Lake Roberto,SDM-0324,0.0,2.0,36,10516,2,2,2,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,15.0,0.0,0
046-60-0438,Melvin,Jones,1988-04-06,M,6815 Karina Parkways,North Judithbury,56-72438,0.0,2.0,12,4642,4,1,1,2,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0,0.0,1
841-36-2644,Angel,Neal,1998-12-31,F,5636 Alex Crescent Apt. 577,East Jessetown,118 3727,1.0,1.0,18,15248,1,2,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1.0,501.0,0
