UserID,FirstName,LastName,DateOfBirth,Sex,Street,City,LicensePlate,Married,NumberPets,Duration,Amount,InstallmentRatePercentage,ResidenceDuration,NumberExistingCredits,NumberPeopleMaintenance,OwnCar,ForeignWorker,EmploymentDuration,SavingsAccountBonds,BadCredit,Purpose,Property,Job,Housing,OtherDebtorsGuarantors,CreditHistory,CheckingAccountStatus,OtherInstallmentPlans
713-24-4151,Joseph,Jennings,1965-09-18,M,44300 Brian Ranch Apt. 911,Ericmouth,926921,no,2.0,42,8633,4,4,1,1,yes,yes,16.0,0.0,0,Purpose.UsedCar,Property.Unknown,Job.SkilledEmployee,Housing.ForFree,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.gt.200,OtherInstallmentPlans.None
062-34-4337,Edward,Guerrero,1974-08-05,M,746 Scott Tunnel,North Judithbury,IYB-665,no,0.0,48,13732,4,2,2,2,yes,yes,13.0,117.0,0,Purpose.Business,Property.CarOther,Job.Management.SelfEmp.HighlyQualified,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.none,OtherInstallmentPlans.Bank
036-10-1154,Cassandra,Jones,1994-11-28,F,627 Douglas Trafficway,North Judithbury,9-G1741,yes,0.0,48,17928,1,2,1,1,no,yes,0.0,0.0,1,Purpose.Furniture.Equipment,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
232-01-6299,Laura,King,2000-08-12,F,72006 Hernandez Isle Suite 908,North Judithbury,YPP6618,yes,0.0,12,8415,1,4,1,1,yes,yes,0.0,272.0,0,Purpose.UsedCar,Property.CarOther,Job.SkilledEmployee,Housing.Rent,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.none,OtherInstallmentPlans.None
568-06-6295,Troy,Meyers,1977-01-18,M,98554 Brown Rue Apt. 585,North Judithbury,432-OYY,no,0.0,10,2317,4,2,1,1,yes,no,7.0,169.0,0,Purpose.NewCar,Property.Insurance,Job.UnskilledResident,Housing.Own,OtherDebtorsGuarantors.CoApplicant,CreditHistory.PaidDuly,CheckingAccountStatus.none,OtherInstallmentPlans.None
038-44-0919,Matthew,Evans,1978-08-02,M,57173 Austin Burg Apt. 761,North Judithbury,870 UJP,no,2.0,18,4527,3,4,1,1,no,yes,3.0,0.0,0,Purpose.Furniture.Equipment,Property.RealEstate,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.none,OtherInstallmentPlans.None
315-13-7475,George,Le,1989-03-17,M,38782 Sandy Camp Apt. 707,North Noahstad,B20-20H,no,0.0,21,4941,3,2,2,1,no,yes,7.0,1705.0,0,Purpose.Furniture.Equipment,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
701-74-8944,Lisa,Conley,1967-08-08,F,17993 Linda Meadow,New Roberttown,6ZXV 51,yes,2.0,6,1210,1,4,1,1,no,yes,,0.0,0,Purpose.NewCar,Property.RealEstate,Job.UnemployedUnskilled,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.none,OtherInstallmentPlans.None
250-75-0667,Brenda,Copeland,1979-04-26,F,92511 Thomas Mall,Lake Debra,ZWL 827,yes,1.0,36,6847,4,1,1,1,no,yes,4.0,0.0,1,Purpose.Radio.Television,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.NoCredit.AllPaid,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
626-89-0617,Casey,Moody,1984-03-19,M,07100 Sara Squares Suite 672,New Roberttown,4E 87632,no,0.0,24,2419,4,2,2,2,yes,yes,4.0,442.0,1,Purpose.NewCar,Property.RealEstate,Job.UnskilledResident,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.gt.200,OtherInstallmentPlans.Bank
225-60-3410,Kyle,Love,1972-07-18,M,456 Angela Fields,East Jill,Q58 8DT,no,2.0,10,1868,4,3,2,1,no,yes,6.0,0.0,0,Purpose.NewCar,Property.Insurance,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.CoApplicant,CreditHistory.Critical,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
343-79-7425,Donald,Lee,1978-05-17,M,772 Elizabeth Cape,Lisatown,364ULJ,no,0.0,48,18229,2,2,1,1,yes,yes,2.0,992.0,1,Purpose.NewCar,Property.Unknown,Job.SkilledEmployee,Housing.ForFree,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.none,OtherInstallmentPlans.Bank
334-30-1607,Andrew,Yang,1987-07-20,M,07811 Jennifer Ramp,North Judithbury,3KN 531,no,2.0,6,2777,4,2,1,1,yes,yes,1.0,1783.0,0,Purpose.Furniture.Equipment,Property.RealEstate,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.none,OtherInstallmentPlans.None
140-59-3182,Cynthia,Gutierrez,1996-07-19,F,3179 Brown Mews,East Jessetown,GT 7265,yes,1.0,30,8660,2,4,1,1,yes,yes,4.0,179.0,0,Purpose.UsedCar,Property.Insurance,Job.UnskilledResident,Housing.Rent,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.none,OtherInstallmentPlans.Stores
161-82-2785,Mark,Cantrell,1988-02-14,M,2090 Taylor Walk,Lake Debra,762 5349,yes,2.0,12,1309,4,3,1,1,no,yes,0.0,433.0,1,Purpose.Radio.Television,Property.Unknown,Job.UnskilledResident,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
228-76-2441,Laura,Tran,1997-03-12,F,68739 Hood Harbors,North Judithbury,33XN569,yes,1.0,8,2227,3,4,1,1,yes,yes,2.0,0.0,1,Purpose.Furniture.Equipment,Property.RealEstate,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
368-38-3917,Thomas,Villanueva,1998-10-16,M,07806 Mendoza Union Apt. 773,East Jill,632-RYA,yes,1.0,9,497,4,4,1,1,yes,yes,4.0,0.0,0,Purpose.NewCar,Property.RealEstate,Job.UnskilledResident,Housing.Rent,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
544-05-4860,Matthew,Davis,1982-03-10,M,427 Tiffany Mountain Apt. 625,East Jessetown,OWU-0165,no,1.0,48,9686,3,4,1,1,no,yes,,356.0,0,Purpose.Other,Property.Unknown,Job.UnemployedUnskilled,Housing.ForFree,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.Bank
042-47-6004,Jeffery,Nelson,1996-04-15,M,195 Zachary Spring,North Judithbury,65B D79,no,1.0,24,9920,4,1,1,1,yes,yes,3.0,443.0,0,Purpose.Furniture.Equipment,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.none,OtherInstallmentPlans.Stores
362-35-8251,Casey,Hansen,1996-02-21,F,325 Amber Run,North Noahstad,335-XYS,yes,0.0,24,6748,2,4,1,1,yes,yes,0.0,0.0,0,Purpose.Furniture.Equipment,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.gt.200,OtherInstallmentPlans.None
820-87-1076,Michael,Ramirez,1996-07-05,M,5778 Theodore Place,East Jessetown,479R5,yes,1.0,12,1233,2,3,1,1,yes,yes,7.0,0.0,1,Purpose.NewCar,Property.CarOther,Job.UnskilledResident,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.Bank
427-88-8871,Cole,Henson,1992-08-17,M,62411 Joshua Square,East Jill,PE 3804,no,2.0,4,2689,1,2,1,2,yes,no,0.0,410.0,0,Purpose.NewCar,Property.RealEstate,Job.UnskilledResident,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.gt.200,OtherInstallmentPlans.None
863-71-7296,Timothy,Wells,1989-11-23,M,0431 Monica Fort Suite 695,Lake Debra,UZK 798,no,0.0,36,4943,4,4,1,1,yes,yes,14.0,0.0,1,Purpose.Furniture.Equipment,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.ThisBank.AllPaid,CheckingAccountStatus.lt.0,OtherInstallmentPlans.Bank
244-15-0675,Jimmy,Bradley,1984-03-12,M,43754 Eddie Haven Suite 292,Cassandraton,222-RJF,no,1.0,12,1274,2,3,1,2,yes,yes,3.0,0.0,0,Purpose.Furniture.Equipment,Property.Insurance,Job.UnskilledResident,Housing.Own,OtherDebtorsGuarantors.Guarantor,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
512-99-2382,Wendy,Andrews,1973-07-17,F,5238 Elizabeth Key Apt. 578,Lisatown,HRJ 106,yes,0.0,24,7832,1,4,1,1,no,yes,4.0,526.0,0,Purpose.Furniture.Equipment,Property.Insurance,Job.UnskilledResident,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
750-62-0657,Travis,Reilly,1990-06-08,M,88547 Montes Throughway,North Judithbury,975 1VE,no,2.0,12,1262,4,2,2,1,yes,yes,4.0,0.0,0,Purpose.Education,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.none,OtherInstallmentPlans.None
525-51-3186,Brenda,Pierce,1994-04-11,F,69375 Mark Rest Apt. 983,Lisatown,43-01871,yes,0.0,15,6557,1,4,2,1,yes,yes,10.0,0.0,0,Purpose.Furniture.Equipment,Property.Insurance,Job.UnskilledResident,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Delay,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
221-94-7279,John,Morrison,1992-12-25,M,562 Wood Landing,Lake Roberto,54JL781,yes,1.0,30,7648,4,2,2,1,yes,yes,,0.0,1,Purpose.NewCar,Property.CarOther,Job.Management.SelfEmp.HighlyQualified,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
425-23-9107,Patrick,Perry,1988-09-10,M,2662 Douglas Hollow Suite 851,Herrerafurt,0YM C64,no,1.0,24,3488,4,3,1,1,yes,yes,0.0,0.0,1,Purpose.Radio.Television,Property.Insurance,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
811-01-2524,Joel,Bradley,1986-09-08,M,26487 Mackenzie Hollow,North Judithbury,8JP 730,no,1.0,24,5238,2,1,1,1,no,yes,4.0,0.0,0,Purpose.UsedCar,Property.Unknown,Job.Management.SelfEmp.HighlyQualified,Housing.ForFree,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
383-66-9426,Dennis,Blanchard,1993-11-12,M,46273 David Harbor Suite 195,North Judithbury,6PS 471,no,1.0,18,4786,4,2,1,1,yes,yes,2.0,1949.0,0,Purpose.Furniture.Equipment,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
527-25-3003,Alicia,Green,1985-08-20,F,57252 Joseph Manor,New Roberttown,L48 1BJ,yes,1.0,18,1850,4,3,2,1,yes,yes,4.0,0.0,0,Purpose.NewCar,Property.RealEstate,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.none,OtherInstallmentPlans.None
141-67-4611,Phillip,George,1983-02-07,M,554 Jennings Spurs,New Roberttown,95D R20,no,0.0,8,6116,1,4,2,1,yes,no,5.0,0.0,0,Purpose.NewCar,Property.RealEstate,Job.UnskilledResident,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
143-57-9792,Jake,Washington,1971-06-18,M,13283 Laura Points Apt. 671,Lake Debra,545 EAP,no,0.0,12,10442,2,4,1,1,no,yes,11.0,564.0,0,Purpose.Furniture.Equipment,Property.Insurance,Job.SkilledEmployee,Housing.Rent,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.none,OtherInstallmentPlans.None
081-55-1831,Kelly,Cordova,1988-05-26,F,401 David Square,East Jill,WH 4232,yes,2.0,24,2745,4,3,1,2,no,yes,7.0,1095.0,0,Purpose.NewCar,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.none,OtherInstallmentPlans.None
190-86-5760,Billy,Hampton,1990-10-22,M,31089 Taylor Glen Apt. 140,Lake Roberto,1-19393,no,0.0,36,8051,4,2,1,1,yes,yes,14.0,0.0,0,Purpose.Radio.Television,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.gt.200,OtherInstallmentPlans.None
220-65-7778,Allen,Thomas,1994-02-08,M,552 William Cliff Apt. 908,Lake Roberto,4W G2801,no,2.0,6,1922,4,4,1,2,yes,yes,9.0,0.0,0,Purpose.Radio.Television,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
722-37-9129,Jacob,Lawrence,1946-01-26,M,125 Coleman Passage Apt. 615,North Judithbury,O27 5DQ,no,2.0,24,11907,2,4,2,1,no,yes,,0.0,0,Purpose.UsedCar,Property.Unknown,Job.Management.SelfEmp.HighlyQualified,Housing.ForFree,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
406-57-8564,Miranda,Miller,1991-08-15,F,64794 Perez Lodge Suite 631,Lisatown,V71-LFA,yes,2.0,18,3355,4,2,2,1,yes,yes,3.0,312.0,1,Purpose.Education,Property.RealEstate,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.none,OtherInstallmentPlans.None
743-64-4564,Mary,Miller,1997-01-29,F,6912 Michael Flat,Lisatown,1GTM 36,yes,1.0,60,13334,4,2,1,1,yes,yes,0.0,224.0,1,Purpose.NewCar,Property.Insurance,Job.Management.SelfEmp.HighlyQualified,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
102-95-0866,Pamela,Miranda,1997-02-25,F,657 Archer Pass Suite 271,North Judithbury,I32 0PP,yes,2.0,48,20862,2,4,2,1,yes,yes,2.0,296.0,1,Purpose.UsedCar,Property.CarOther,Job.UnskilledResident,Housing.Rent,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.none,OtherInstallmentPlans.Bank
503-65-4288,Ronald,Jimenez,1998-11-24,M,69524 Kathleen Shore,Ramirezstad,8-77347,no,2.0,24,7398,3,4,2,2,yes,yes,15.0,0.0,1,Purpose.Furniture.Equipment,Property.Unknown,Job.SkilledEmployee,Housing.Rent,OtherDebtorsGuarantors.None,CreditHistory.NoCredit.AllPaid,CheckingAccountStatus.lt.0,OtherInstallmentPlans.Bank
138-40-6375,Joshua,Pacheco,1978-01-24,M,61675 Ramos Camp,East Jessetown,FRV4276,no,0.0,6,6091,1,4,1,1,no,yes,3.0,0.0,1,Purpose.Furniture.Equipment,Property.RealEstate,Job.Management.SelfEmp.HighlyQualified,Housing.Rent,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
063-04-9675,Katherine,Rodriguez,1998-04-09,F,889 Alvarez Walk Apt. 806,Ericmouth,PS6 9545,yes,1.0,13,3782,2,4,1,1,yes,yes,0.0,0.0,0,Purpose.Radio.Television,Property.Insurance,Job.UnskilledResident,Housing.Own,OtherDebtorsGuarantors.Guarantor,CreditHistory.PaidDuly,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
087-89-1074,Amanda,Hood,1997-01-04,F,905 Davis Key Suite 650,Lake Roberto,34HH9,yes,1.0,15,2295,4,2,1,1,yes,yes,1.0,289.0,1,Purpose.DomesticAppliance,Property.CarOther,Job.SkilledEmployee,Housing.Rent,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
331-74-1602,Sean,Wilson,1993-08-07,M,85076 Adams Square,North Judithbury,S96-AKM,no,2.0,24,7504,4,4,1,1,yes,yes,4.0,0.0,0,Purpose.Furniture.Equipment,Property.Insurance,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
305-74-6587,Robert,Garcia,1991-01-08,M,7852 Cox Mews,North Judithbury,P 183440,no,1.0,10,2738,4,2,1,1,yes,yes,4.0,0.0,0,Purpose.Furniture.Equipment,Property.CarOther,Job.UnskilledResident,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
824-39-7093,Regina,Weber,1997-06-19,F,919 Nelson Port,Ericmouth,PNG 5148,yes,1.0,24,10337,2,4,2,1,no,yes,0.0,0.0,0,Purpose.Education,Property.Unknown,Job.SkilledEmployee,Housing.ForFree,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
874-99-7107,Mary,Edwards,1994-11-20,F,4987 Nicole Road Apt. 973,North Judithbury,48XO9,yes,2.0,21,6478,1,4,1,1,yes,yes,7.0,0.0,0,Purpose.Furniture.Equipment,Property.CarOther,Job.UnskilledResident,Housing.Rent,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
881-09-3336,Timothy,Barber,1996-02-27,M,357 John Summit,Lake Chad,4Y665,yes,1.0,18,5783,1,3,1,1,yes,yes,0.0,945.0,0,Purpose.Radio.Television,Property.RealEstate,Job.SkilledEmployee,Housing.Rent,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
207-21-4469,Ryan,Adams,1988-11-28,M,249 Richard Crescent Apt. 303,Ericmouth,660 OPR,no,2.0,18,7990,1,1,1,1,no,yes,10.0,0.0,0,Purpose.Business,Property.RealEstate,Job.Management.SelfEmp.HighlyQualified,Housing.Own,OtherDebtorsGuarantors.CoApplicant,CreditHistory.PaidDuly,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.Bank
242-15-9355,Chad,Green,1983-11-03,M,820 Casey Centers Apt. 594,North Judithbury,162-NLV,no,1.0,10,7108,1,1,1,2,yes,yes,0.0,0.0,0,Purpose.NewCar,Property.Insurance,Job.UnskilledResident,Housing.Own,OtherDebtorsGuarantors.Guarantor,CreditHistory.PaidDuly,CheckingAccountStatus.gt.200,OtherInstallmentPlans.None
261-76-0917,Morgan,Fitzpatrick,1978-10-16,F,1391 Murphy Prairie Suite 363,North Noahstad,DF 3476,yes,1.0,15,2626,4,2,1,1,yes,yes,1.0,0.0,0,Purpose.Radio.Television,Property.CarOther,Job.UnskilledResident,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.none,OtherInstallmentPlans.None
036-95-0896,John,Brooks,1998-07-17,M,8673 Suarez Drive,North Judithbury,54P W09,no,2.0,13,1588,4,4,2,1,yes,yes,0.0,0.0,0,Purpose.Radio.Television,Property.RealEstate,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.Guarantor,CreditHistory.Critical,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
843-97-3858,Melissa,Mccormick,1998-02-08,F,8645 Amanda Freeway,North Judithbury,06-M441,yes,2.0,24,6764,1,4,1,1,yes,yes,,967.0,0,Purpose.Radio.Television,Property.Unknown,Job.UnemployedUnskilled,Housing.Rent,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
845-21-4276,Edward,Villarreal,1987-05-16,M,5604 Madeline Overpass,Lisatown,X61-NKW,no,1.0,6,3137,1,2,2,1,yes,yes,2.0,353.0,0,Purpose.Business,Property.RealEstate,Job.UnskilledResident,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Delay,CheckingAccountStatus.none,OtherInstallmentPlans.None
812-41-7398,Jonathan,Bell,1990-05-03,M,0027 Aaron Flats Suite 591,East Jessetown,296 FHQ,no,0.0,9,2045,4,3,2,2,yes,yes,15.0,1988.0,1,Purpose.Education,Property.Unknown,Job.SkilledEmployee,Housing.ForFree,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
204-34-2765,Karen,Moss,1997-10-11,F,95431 Richardson Lock Suite 930,North Judithbury,317 RUT,yes,1.0,9,2225,1,4,1,1,no,yes,0.0,0.0,0,Purpose.DomesticAppliance,Property.RealEstate,Job.SkilledEmployee,Housing.Rent,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.none,OtherInstallmentPlans.None
392-17-7067,Amber,Williamson,1993-02-26,F,15291 Jennifer Mews Suite 713,New Roberttown,447-GGZ,yes,1.0,9,1726,1,2,1,1,yes,no,1.0,0.0,1,Purpose.Furniture.Equipment,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
481-18-5297,Scott,Greene,1982-12-20,M,362 Sparks Burgs Suite 439,East Jill,97-HL10,no,1.0,18,5812,2,4,1,1,no,yes,,15.0,0,Purpose.UsedCar,Property.Unknown,Job.Management.SelfEmp.HighlyQualified,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.none,OtherInstallmentPlans.None
727-96-0746,William,Sanders,1994-01-12,M,669 Jones Point,New Roberttown,7BKH599,no,1.0,12,11158,4,2,2,1,no,yes,2.0,0.0,1,Purpose.Radio.Television,Property.Insurance,Job.SkilledEmployee,Housing.Rent,OtherDebtorsGuarantors.None,CreditHistory.NoCredit.AllPaid,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
120-41-0724,Aaron,Wagner,1976-03-28,M,6528 Beverly Green Apt. 875,East Jessetown,215 8624,no,1.0,10,1309,4,4,1,1,no,yes,11.0,673.0,0,Purpose.Education,Property.Unknown,Job.SkilledEmployee,Housing.ForFree,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.none,OtherInstallmentPlans.None
874-85-7209,William,Porter,1997-09-07,M,564 Austin Trace Suite 856,East Jill,ZKX 728,no,2.0,24,2243,4,2,1,1,yes,yes,0.0,0.0,1,Purpose.NewCar,Property.RealEstate,Job.UnskilledResident,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.Stores
505-15-2426,Anthony,Hernandez,1972-05-02,M,07427 Wilson Park,North Judithbury,877 OLW,no,2.0,12,4196,1,4,1,1,no,yes,8.0,336.0,0,Purpose.Radio.Television,Property.RealEstate,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.CoApplicant,CreditHistory.Critical,CheckingAccountStatus.none,OtherInstallmentPlans.None
383-76-1738,Caleb,Davis,1994-07-18,M,28499 Brandy Avenue Apt. 613,North Judithbury,71-50416,no,2.0,36,8033,4,2,2,1,no,yes,4.0,0.0,1,Purpose.Radio.Television,Property.CarOther,Job.Management.SelfEmp.HighlyQualified,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Delay,CheckingAccountStatus.none,OtherInstallmentPlans.None
884-07-4636,Russell,Hernandez,1993-07-19,M,7749 Mark Cape,East Jessetown,TOK 923,yes,2.0,12,1397,4,2,1,1,yes,yes,4.0,0.0,0,Purpose.Radio.Television,Property.RealEstate,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.none,OtherInstallmentPlans.None
292-83-2526,Erica,Brown,1997-11-30,F,961 Scott Garden,Lake Roberto,61-03266,yes,0.0,30,4331,4,4,1,1,yes,yes,4.0,0.0,1,Purpose.Furniture.Equipment,Property.RealEstate,Job.SkilledEmployee,Housing.Rent,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
093-97-6923,Bryan,Henry,1960-10-19,M,492 Wade Village Suite 837,North Judithbury,49-MP96,no,2.0,18,2230,4,4,1,1,yes,yes,3.0,232.0,0,Purpose.Education,Property.Unknown,Job.SkilledEmployee,Housing.ForFree,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
821-62-4922,Robert,Austin,1985-03-10,M,610 Mcpherson Springs Apt. 278,New Roberttown,UQC-4761,no,1.0,12,6118,2,3,1,1,yes,yes,8.0,102.0,0,Purpose.Radio.Television,Property.CarOther,Job.Management.SelfEmp.HighlyQualified,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.gt.200,OtherInstallmentPlans.None
600-11-8249,Brittany,Anderson,1985-03-13,F,86490 Samantha Passage Apt. 866,North Judithbury,OV-9454,yes,0.0,12,4045,2,2,2,1,no,yes,3.0,0.0,0,Purpose.NewCar,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Delay,CheckingAccountStatus.gt.200,OtherInstallmentPlans.Stores
266-87-1743,Alan,Yang,2001-05-08,M,26016 Edwards Stream Suite 794,New Kellystad,2ZFG 19,yes,0.0,6,3179,1,2,1,1,yes,yes,3.0,0.0,0,Purpose.Furniture.Equipment,Property.Insurance,Job.SkilledEmployee,Housing.Rent,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.none,OtherInstallmentPlans.None
880-04-3429,Jeffrey,Smith,1997-04-11,M,02776 Turner Via Suite 641,North Judithbury,310 3EA,no,1.0,18,4451,4,1,1,1,yes,yes,,0.0,1,Purpose.Furniture.Equipment,Property.CarOther,Job.UnemployedUnskilled,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
